17-08-2019 16:30:00,53,255
17-08-2019 16:29:00,31,255
17-08-2019 16:13:00,38,255
17-08-2019 16:10:00,29,255
17-08-2019 16:07:00,12,255
17-08-2019 15:44:00,29,255
17-08-2019 15:37:00,30,255
17-08-2019 15:24:00,3,255
17-08-2019 15:23:00,30,255
17-08-2019 15:22:00,5,255
17-08-2019 15:21:00,28,255
17-08-2019 15:15:00,32,255
17-08-2019 15:08:00,11,255
17-08-2019 15:03:00,8,255
17-08-2019 15:02:00,21,255
17-08-2019 15:01:00,10,255
17-08-2019 14:51:00,15,255
17-08-2019 14:41:00,18,255
17-08-2019 14:40:00,16,255
17-08-2019 14:38:00,7,255
17-08-2019 14:37:00,20,255
17-08-2019 14:32:00,13,255
17-08-2019 14:28:00,31,255
17-08-2019 14:19:00,19,255
17-08-2019 14:17:00,12,255
17-08-2019 14:16:00,15,255
17-08-2019 14:05:00,67,255
17-08-2019 14:04:00,111,255
17-08-2019 14:03:00,23,255
17-08-2019 13:57:00,62,255
17-08-2019 13:26:00,17,255
17-08-2019 13:21:00,14,255
17-08-2019 13:15:00,49,255
17-08-2019 13:14:00,101,255
17-08-2019 13:13:00,100,255
17-08-2019 13:12:00,20,255
17-08-2019 13:09:00,24,255
17-08-2019 13:08:00,73,255
17-08-2019 13:07:00,69,255
17-08-2019 13:06:00,41,255
17-08-2019 13:04:00,27,255
17-08-2019 13:03:00,10,255
17-08-2019 12:58:00,49,255
17-08-2019 12:54:00,27,255
17-08-2019 12:53:00,110,255
17-08-2019 12:52:00,66,255
17-08-2019 12:51:00,35,255
17-08-2019 12:49:00,43,255
17-08-2019 12:40:00,28,255
17-08-2019 12:39:00,20,255
17-08-2019 12:22:00,18,255
17-08-2019 12:20:00,10,255
17-08-2019 12:18:00,13,255
17-08-2019 12:17:00,18,255
17-08-2019 12:14:00,15,255
17-08-2019 12:10:00,10,255
17-08-2019 12:06:00,15,255
17-08-2019 12:00:00,1,255
17-08-2019 11:59:00,37,255
17-08-2019 11:58:00,10,255
17-08-2019 11:11:00,14,255
17-08-2019 11:05:00,11,255
17-08-2019 11:02:00,12,255
17-08-2019 11:00:00,10,255
17-08-2019 10:57:00,45,255
17-08-2019 10:51:00,33,255
17-08-2019 10:18:00,68,255
17-08-2019 10:17:00,98,255
17-08-2019 10:16:00,61,255
17-08-2019 10:12:00,59,255
17-08-2019 10:11:00,72,255
17-08-2019 10:10:00,110,255
17-08-2019 10:09:00,109,255
17-08-2019 10:08:00,99,255
17-08-2019 09:53:00,1,255
17-08-2019 09:52:00,27,255
17-08-2019 09:49:00,8,255
17-08-2019 09:48:00,70,255
17-08-2019 09:36:00,15,255
17-08-2019 09:27:00,2,255
17-08-2019 09:26:00,26,255
17-08-2019 09:24:00,19,255
17-08-2019 09:23:00,10,255
17-08-2019 09:22:00,114,255
17-08-2019 09:21:00,117,255
17-08-2019 09:20:00,122,255
17-08-2019 09:19:00,124,255
17-08-2019 09:18:00,124,255
17-08-2019 09:17:00,99,255
17-08-2019 09:14:00,31,255
17-08-2019 09:13:00,117,255
17-08-2019 09:12:00,44,255
17-08-2019 09:10:00,80,255
17-08-2019 09:09:00,116,255
17-08-2019 09:08:00,118,255
17-08-2019 09:07:00,101,255
17-08-2019 09:06:00,47,255
16-08-2019 23:29:00,33,255
16-08-2019 23:24:00,17,255
16-08-2019 23:23:00,34,255
16-08-2019 23:22:00,43,255
16-08-2019 23:19:00,30,255
16-08-2019 23:14:00,60,255
16-08-2019 23:12:00,13,255
16-08-2019 23:11:00,90,255
16-08-2019 23:10:00,61,255
16-08-2019 23:09:00,75,255
16-08-2019 23:08:00,59,255
16-08-2019 23:07:00,74,255
16-08-2019 23:00:00,18,255
16-08-2019 22:58:00,69,255
16-08-2019 22:57:00,81,255
16-08-2019 22:56:00,52,255
16-08-2019 21:13:00,47,255
16-08-2019 21:12:00,23,255
16-08-2019 21:11:00,41,255
16-08-2019 21:07:00,10,255
16-08-2019 20:57:00,18,255
16-08-2019 20:42:00,10,255
16-08-2019 20:41:00,30,255
16-08-2019 20:40:00,30,255
16-08-2019 20:39:00,20,255
16-08-2019 20:12:00,21,255
16-08-2019 20:10:00,33,255
16-08-2019 19:23:00,30,255
16-08-2019 19:18:00,92,255
16-08-2019 19:17:00,15,255
16-08-2019 19:16:00,111,255
16-08-2019 19:15:00,120,255
16-08-2019 19:14:00,41,255
16-08-2019 19:09:00,61,255
16-08-2019 19:08:00,112,255
16-08-2019 19:07:00,109,255
16-08-2019 19:06:00,78,255
16-08-2019 19:05:00,106,255
16-08-2019 19:04:00,111,255
16-08-2019 19:03:00,118,255
16-08-2019 19:02:00,118,255
16-08-2019 19:01:00,117,255
16-08-2019 19:00:00,119,255
16-08-2019 18:59:00,115,255
16-08-2019 18:58:00,119,255
16-08-2019 18:57:00,116,255
16-08-2019 18:56:00,120,255
16-08-2019 18:55:00,63,255
16-08-2019 18:39:00,71,255
16-08-2019 18:38:00,112,255
16-08-2019 18:37:00,110,255
16-08-2019 18:36:00,54,255
16-08-2019 18:35:00,99,255
16-08-2019 18:34:00,34,255
16-08-2019 18:33:00,43,255
16-08-2019 18:24:00,11,255
16-08-2019 18:15:00,35,255
16-08-2019 18:14:00,108,255
16-08-2019 18:13:00,65,255
16-08-2019 18:12:00,114,255
16-08-2019 18:11:00,111,255
16-08-2019 18:10:00,116,255
16-08-2019 18:09:00,118,255
16-08-2019 18:08:00,111,255
16-08-2019 18:07:00,115,255
16-08-2019 18:06:00,113,255
16-08-2019 18:05:00,113,255
16-08-2019 18:04:00,117,255
16-08-2019 18:03:00,114,255
16-08-2019 18:02:00,116,255
16-08-2019 18:01:00,114,255
16-08-2019 18:00:00,114,255
16-08-2019 17:59:00,64,255
16-08-2019 17:57:00,30,255
16-08-2019 17:46:00,25,255
16-08-2019 17:23:00,60,255
16-08-2019 17:22:00,106,255
16-08-2019 17:21:00,111,255
16-08-2019 17:20:00,107,255
16-08-2019 17:19:00,67,103
16-08-2019 17:18:00,15,100
16-08-2019 17:17:00,28,104
16-08-2019 17:16:00,45,107
16-08-2019 17:15:00,42,108
16-08-2019 17:14:00,20,108
16-08-2019 17:13:00,59,111
16-08-2019 17:11:00,35,111
16-08-2019 17:09:00,35,104
16-08-2019 17:02:00,59,123
16-08-2019 17:00:00,32,115
16-08-2019 16:59:00,19,114
16-08-2019 16:55:00,18,120
16-08-2019 16:51:00,10,101
16-08-2019 16:49:00,29,105
16-08-2019 16:46:00,48,164
16-08-2019 16:45:00,159,161
16-08-2019 16:44:00,143,146
16-08-2019 16:43:00,180,136
16-08-2019 16:42:00,182,128
16-08-2019 16:41:00,127,112
16-08-2019 16:40:00,49,101
16-08-2019 16:39:00,45,88
16-08-2019 16:38:00,19,89
16-08-2019 16:37:00,32,87
16-08-2019 16:36:00,27,79
